id,name
344811099,aerogramme
345050040,aider-chat-with-browser
344812215,alibuild
344812210,alibuild
344812363,amnezia-vpn-bin
345041977,angr-management
345054504,ants
345054494,apacheHttpdPackages.mod_tile
344479671,ath9k-htc-blobless-firmware-unstable
344479664,ath9k-htc-blobless-firmware
345054561,auto-editor
344813324,avogadro2
344813377,aws-encryption-sdk-cli
344480253,ax25-tools
344813441,azure-cli-extensions.acrcssc
344813466,azure-cli-extensions.aksarc
344480338,azure-cli-extensions.alias
344813445,azure-cli-extensions.aosm
344813467,azure-cli-extensions.arcappliance
344813458,azure-cli-extensions.arcdata
344813456,azure-cli-extensions.attestation
344813474,azure-cli-extensions.cloud-service
344813468,azure-cli-extensions.connectedk8s
344813495,azure-cli-extensions.containerapp
344480661,azure-cli-extensions.k8s-configuration
344813473,azure-cli-extensions.k8s-extension
344813492,azure-cli-extensions.k8s-extension
344480814,azure-cli-extensions.serial-console
344813509,azure-cli-extensions.webpubsub
344480951,azure-sdk-for-cpp.security-attestation
344813761,bbot
344481491,beadwork
344814008,beanhub-cli
345054799,brlcad
344483425,bugdom
344814790,bumblebee-status
345054817,caffe
344815094,capa
344484604,casacpp
344815627,cbconvert
344815728,celf
345054882,ceph-client
345054885,ceph-csi
345054886,ceph-dev
345054881,ceph
344486067,chickenPackages_5.chickenEggs.hypergiant
344486178,chickenPackages_5.chickenEggs.libyaml
344487309,chipsec
344816187,clevercsv
344816186,clevercsv
345054943,code-server
345062985,colmap
344489011,convos
344489698,cppclean
345055006,credsweeper
344817208,crystfel
344817433,cyberstrike
344817527,dart_frog_cli
344817533,dasher
344817560,datadog-agent
344817553,datadog-process-agent
344817593,db-rest
344817862,devede
344818214,dl-librescore
344492101,dnslink-std-go
344819009,driftnet
345010614,dyndnsc
345047826,electron_44-bin
344819575,elm-land
344819602,elmPackages.elm-analyse
344819541,elmPackages.elm-doc-preview
344819571,elmPackages.elm-verify-examples
345055210,emborg
344494528,empserver
344819812,envoy
344819828,equalx
344820019,exegol4
344820022,exegol4
344820305,fceux-qt6
344820411,fedimint
344956230,flang
344956240,flang_22
344496713,fleng
345042476,flexget
345055422,freecad
344498579,gccNGPackages.gcc
344498580,gccNGPackages.gfortran-unwrapped
344498590,gccNGPackages.libgcc-no-libc
344498614,gccNGPackages.stdenv
344498630,gccNGPackages_15.gccWithLibc
344498640,gccNGPackages_15.gccWithLibgccNoCxx
344498665,gccNGPackages_15.libgfortran
344498739,gccNGPackages_16.gcc
344498757,gccNGPackages_16.libgomp
344821956,ggshield
345055495,ghidra-extensions.gnudisassembler
344822240,git-fast-export
344822325,git-privacy
344822349,git-privacy
345050241,gitbeaker-cli
344822663,globus-cli
344500823,gnat16Packages.gpr2
345055649,gnudatalanguage
344823270,golden-cheetah
345050278,gomuks-desktop
344823281,goobook
344823363,gossip
344823474,gpt4all
344823582,grafx2
344823694,groestlcoin
344505784,groestlcoind
344823991,gummy
344824015,gvfs
344506793,haskell.compiler.microhs
344506791,haskell.compiler.microhs_0_15_4_0
344824663,haskellPackages.GOST34112012-Hash
344827382,haskellPackages.aztecs-gl-text
344828051,haskellPackages.brillo-algorithms
344828017,haskellPackages.brillo-export
344828012,haskellPackages.brillo-rendering
344828014,haskellPackages.brillo
344829321,haskellPackages.copilot-c99
344830011,haskellPackages.dataframe-hasktorch
344831237,haskellPackages.eventlog-live-otelcol
344831161,haskellPackages.exinst-aeson
344831728,haskellPackages.freetype2
344831730,haskellPackages.freetype2
344832480,haskellPackages.gi-gdkx11
344832509,haskellPackages.gi-gst
344832513,haskellPackages.gi-gstaudio
344832511,haskellPackages.gi-gstbase
344832521,haskellPackages.gi-gstvideo
344832561,haskellPackages.gi-gtkosxapplication
344833420,haskellPackages.grid-proto
344833531,haskellPackages.gtk-traymanager
344834014,haskellPackages.hcwiid
344835473,haskellPackages.ihaskell-dataframe
344836328,haskellPackages.kqueue
344836903,haskellPackages.liquidhaskell-boot
344836968,haskellPackages.llvm-tf
344838430,haskellPackages.network-can
344838934,haskellPackages.om-legion
344838915,haskellPackages.om-time
344839584,haskellPackages.pdftotext
344839586,haskellPackages.pdftotext
344839671,haskellPackages.persistent-pagination
344839798,haskellPackages.ping-wrapper
344840018,haskellPackages.posix-socket
344840026,haskellPackages.posix-waitpid
344840957,haskellPackages.rdtsc-enolan
344840979,haskellPackages.rdtsc
344841848,haskellPackages.sdl2-cairo
344841890,haskellPackages.select
344842223,haskellPackages.sha256
344842412,haskellPackages.simdutf
344842770,haskellPackages.socket-unix
344842836,haskellPackages.spacecookie
344842848,haskellPackages.spade
344843218,haskellPackages.store-streaming
344843672,haskellPackages.system-linux-proc
344844008,haskellPackages.termbox-banana
344844006,haskellPackages.termbox-bindings-hs
344844474,haskellPackages.timeout-snooze
344845767,haskellPackages.vulkan-utils
344846283,haskellPackages.xls
344846530,haskellPackages.yesod-session-persist
344846799,haskellPackages.zot
344529428,hdate
344529701,hexagonrpc
344847018,highlight-assertions
344847066,hime
344956646,home-assistant-custom-components.pirate-weather
344847489,hsd
344530658,httpstat
344847650,hydra
345055932,hydrus
344847644,hyper8
345055947,hyprlandPlugins.hyprgrass
345055941,hyprlandPlugins.hyprspace
345055955,hyprlandPlugins.hyprsplit
345055948,hyprlandPlugins.imgborders
344532064,icecast
344847956,iconpack-jade
344847953,iconpack-jade
344848044,idrisPackages.eternal
344848311,imageworsener
344848342,imageworsener
344956765,inochi-creator
344848544,inspircd
345042713,instawow
344848556,intelli-shell
344848568,intensity-normalization
345056063,invoice2data
344848623,ioq3-scion
344848784,irrd
345056083,itk
344848830,j2lint
344848915,jabref
344848916,jaspr_cli
344848919,jaspr_cli
344533903,jasterix
345056102,jetuml
344849245,jogger
344534803,julia_110
344534797,julia_110
345050348,jupyter
344849567,kanagawa-icon-theme
344849628,kapacitor
344535315,kcat
344535319,kcat
344850865,keeperrl
344536733,kgt
345056175,ki
345056185,ki
344851038,kilo
344851072,kind2
344851048,kind2
344536926,kiwix-tools
344537172,kodiPackages.plex-for-kodi
344851323,kord
344851320,kord
344537387,kore
344537412,kotlin-native
344537665,kubectl-kcl
344537685,kubectl-kcl
344537678,kubectl-kcl
345056330,kuro
344538009,ladybugdb
344851539,lakefs
344851538,lakefs
344851540,lakefs
344851544,laminar
344851545,laminar
344538055,landrun
344956889,lbdb
344851632,lbdb
344851633,lbdb
344538294,lcm
344538346,lean
344538356,lean
344538361,lean
344538359,lean2
344538353,lean3
344538355,lean3
344538362,lean3
344851739,lean4
344851677,lean4
344851676,lean4
344851688,leanPackages.Cli
344851681,leanPackages.Cli
344851686,leanPackages.Cli
344851704,leanPackages.LeanSearchClient
344851680,leanPackages.LeanSearchClient
344851683,leanPackages.LeanSearchClient
344851702,leanPackages.Qq
344851682,leanPackages.Qq
344851689,leanPackages.Qq
344851738,leanPackages.aesop
344851711,leanPackages.aesop
344851697,leanPackages.aesop
344851725,leanPackages.batteries
344851698,leanPackages.batteries
344851690,leanPackages.batteries
344851723,leanPackages.importGraph
344851692,leanPackages.importGraph
344851706,leanPackages.importGraph
344851770,leanPackages.mathlib__archive
344851721,leanPackages.mathlib__archive
344851734,leanPackages.mathlib__archive
344851700,leanPackages.plausible
344851701,leanPackages.plausible
344851722,leanPackages.plausible
344851719,leanPackages.proofwidgets
344851703,leanPackages.proofwidgets
344851716,leanPackages.proofwidgets
344851705,leanblueprint
344851717,leanblueprint
344851745,leanblueprint
344851784,ledfx
345056340,ledfx
344851822,leo-lang
344851823,lerna_6
344538674,lib45d
345056371,libceph
344539016,libcork
344539084,libcutl
344852102,liberal-crime-squad
344539368,libexecinfo
344539785,libinjection
344539844,libixion
344539888,liblbfgs
344540201,libnop
344540275,libnop
345056379,libopenshot
344540330,liborcus
344540455,libpkgmanifest
344852447,libresprite
344852823,libsForQt5.qtmpris
344852820,libsForQt5.qtmpris
344541236,libserdes
344541342,libspf2
344541511,libtorrent-rasterbar-1_2_x
344541555,libucontext
344541554,libui
344542031,lice
344542032,lice
345063173,linuxKernel.packages.linux_5_10.ax99100
345063112,linuxKernel.packages.linux_5_10.can-isotp
345063120,linuxKernel.packages.linux_5_10.can-isotp
345063115,linuxKernel.packages.linux_5_10.chipsec
344853275,linuxKernel.packages.linux_5_10.ecapture
344853269,linuxKernel.packages.linux_5_10.ecapture
345063156,linuxKernel.packages.linux_5_10.it87
345063170,linuxKernel.packages.linux_5_10.mbp2018-bridge-drv
345063168,linuxKernel.packages.linux_5_10.mbp2018-bridge-drv
345063190,linuxKernel.packages.linux_5_10.nvidia_x11_beta_open
345063177,linuxKernel.packages.linux_5_10.nvidia_x11_beta_open
345063186,linuxKernel.packages.linux_5_10.nvidia_x11_vulkan_beta_open
345063184,linuxKernel.packages.linux_5_10.nvidia_x11_vulkan_beta_open
345063207,linuxKernel.packages.linux_5_10.rtl8188eus-aircrack
345063216,linuxKernel.packages.linux_5_10.rtl8188eus-aircrack
345063242,linuxKernel.packages.linux_5_10.tbs
345063238,linuxKernel.packages.linux_5_10.tsme-test
345063243,linuxKernel.packages.linux_5_10.tuxedo-drivers
345063267,linuxKernel.packages.linux_5_10.universal-pidff
345063244,linuxKernel.packages.linux_5_10.universal-pidff
345063278,linuxKernel.packages.linux_5_10.virtualboxGuestAdditions
345063279,linuxKernel.packages.linux_5_10.xpadneo
345063271,linuxKernel.packages.linux_5_10.xpadneo
344542595,linuxKernel.packages.linux_5_15.acer-wmi-battery
345063293,linuxKernel.packages.linux_5_15.amneziawg
345063280,linuxKernel.packages.linux_5_15.amneziawg
345063317,linuxKernel.packages.linux_5_15.ax99100
345063316,linuxKernel.packages.linux_5_15.can-isotp
345063328,linuxKernel.packages.linux_5_15.can-isotp
345063308,linuxKernel.packages.linux_5_15.chipsec
344853300,linuxKernel.packages.linux_5_15.ecapture
344853322,linuxKernel.packages.linux_5_15.ecapture
345063315,linuxKernel.packages.linux_5_15.ena
345063318,linuxKernel.packages.linux_5_15.ena
345063360,linuxKernel.packages.linux_5_15.lenovo-legion-module
345063345,linuxKernel.packages.linux_5_15.mbp2018-bridge-drv
345063437,linuxKernel.packages.linux_5_15.mbp2018-bridge-drv
345063358,linuxKernel.packages.linux_5_15.nvidia_x11_beta_open
345063373,linuxKernel.packages.linux_5_15.nvidia_x11_beta_open
345063366,linuxKernel.packages.linux_5_15.nvidia_x11_vulkan_beta_open
345063369,linuxKernel.packages.linux_5_15.nvidia_x11_vulkan_beta_open
345063384,linuxKernel.packages.linux_5_15.rtl8188eus-aircrack
345063414,linuxKernel.packages.linux_5_15.rtl8188eus-aircrack
345063436,linuxKernel.packages.linux_5_15.tbs
345063425,linuxKernel.packages.linux_5_15.tsme-test
345063430,linuxKernel.packages.linux_5_15.universal-pidff
345063431,linuxKernel.packages.linux_5_15.universal-pidff
345063461,linuxKernel.packages.linux_5_15.xpadneo
345063448,linuxKernel.packages.linux_5_15.xpadneo
345063465,linuxKernel.packages.linux_6_1.acer-wmi-battery
345063482,linuxKernel.packages.linux_6_1.ax99100
345063490,linuxKernel.packages.linux_6_1.chipsec
345063511,linuxKernel.packages.linux_6_1.ecapture
345063533,linuxKernel.packages.linux_6_1.ecapture
345063498,linuxKernel.packages.linux_6_1.ena
345063578,linuxKernel.packages.linux_6_1.ena
345063547,linuxKernel.packages.linux_6_1.lenovo-legion-module
345063612,linuxKernel.packages.linux_6_1.lttng-modules
345063541,linuxKernel.packages.linux_6_1.lttng-modules
345063555,linuxKernel.packages.linux_6_1.mbp2018-bridge-drv
345063560,linuxKernel.packages.linux_6_1.mbp2018-bridge-drv
345063576,linuxKernel.packages.linux_6_1.morse-driver
345063565,linuxKernel.packages.linux_6_1.morse-driver
345063621,linuxKernel.packages.linux_6_1.tbs
345063648,linuxKernel.packages.linux_6_1.tsme-test
345063631,linuxKernel.packages.linux_6_1.universal-pidff
345063678,linuxKernel.packages.linux_6_12.acer-wmi-battery
345063697,linuxKernel.packages.linux_6_12.chipsec
345063809,linuxKernel.packages.linux_6_12.rtl8814au
345063803,linuxKernel.packages.linux_6_12.rtl8821cu
345063807,linuxKernel.packages.linux_6_12.rtl88xxau-aircrack
345063830,linuxKernel.packages.linux_6_12.tsme-test
345068051,linuxKernel.packages.linux_6_18.chipsec
345068006,linuxKernel.packages.linux_6_18.ecapture
